#ell		zi	zj	cl_gl_tab.txt
0.000		0	0	-0.0000000000e+00
0.000		0	1	-0.0000000000e+00
0.000		1	0	-0.0000000000e+00
0.000		1	1	-0.0000000000e+00
1.000		0	0	-1.8812985216e-07
1.000		0	1	-1.9738744567e-07
1.000		1	0	-1.9738744567e-07
1.000		1	1	-1.8251951657e-08
2.000		0	0	-2.5764283509e-07
2.000		0	1	-2.7695913481e-07
2.000		1	0	-2.7695913481e-07
2.000		1	1	-3.2657255482e-08
3.000		0	0	-3.0863037469e-07
3.000		0	1	-3.3616010350e-07
3.000		1	0	-3.3616010350e-07
3.000		1	1	-4.3911987116e-08
4.000		0	0	-3.4850212736e-07
4.000		0	1	-3.8302717153e-07
4.000		1	0	-3.8302717153e-07
4.000		1	1	-5.3985255463e-08
5.000		0	0	-3.8001053869e-07
5.000		0	1	-4.2058360950e-07
5.000		1	0	-4.2058360950e-07
5.000		1	1	-6.3228266370e-08
6.000		0	0	-4.0482397067e-07
6.000		0	1	-4.5065363213e-07
6.000		1	0	-4.5065363213e-07
6.000		1	1	-7.1763279956e-08
7.000		0	0	-4.2420265200e-07
7.000		0	1	-4.7459645470e-07
7.000		1	0	-4.7459645470e-07
7.000		1	1	-7.9670294290e-08
8.000		0	0	-4.3920067412e-07
8.000		0	1	-4.9355894682e-07
8.000		1	0	-4.9355894682e-07
8.000		1	1	-8.7030432110e-08
9.000		0	0	-4.5062027711e-07
9.000		0	1	-5.0841853347e-07
9.000		1	0	-5.0841853347e-07
9.000		1	1	-9.3897550549e-08
10.000		0	0	-4.5890793986e-07
10.000		0	1	-5.1965879022e-07
10.000		1	0	-5.1965879022e-07
10.000		1	1	-1.0026858713e-07
11.000		0	0	-4.6473033829e-07
11.000		0	1	-5.2802106264e-07
11.000		1	0	-5.2802106264e-07
11.000		1	1	-1.0621672056e-07
12.000		0	0	-4.6824460072e-07
12.000		0	1	-5.3367291885e-07
12.000		1	0	-5.3367291885e-07
12.000		1	1	-1.1170844843e-07
13.000		0	0	-4.7003903777e-07
13.000		0	1	-5.3727708522e-07
13.000		1	0	-5.3727708522e-07
13.000		1	1	-1.1682928692e-07
14.000		0	0	-4.7017727065e-07
14.000		0	1	-5.3890095173e-07
14.000		1	0	-5.3890095173e-07
14.000		1	1	-1.2154526245e-07
15.000		0	0	-4.6906851525e-07
15.000		0	1	-5.3900985623e-07
15.000		1	0	-5.3900985623e-07
15.000		1	1	-1.2592146695e-07
16.000		0	0	-4.6684415858e-07
16.000		0	1	-5.3775269670e-07
16.000		1	0	-5.3775269670e-07
16.000		1	1	-1.2995786708e-07
17.000		0	0	-4.6358330878e-07
17.000		0	1	-5.3521881521e-07
17.000		1	0	-5.3521881521e-07
17.000		1	1	-1.3364325345e-07
18.000		0	0	-4.5958496783e-07
18.000		0	1	-5.3175309490e-07
18.000		1	0	-5.3175309490e-07
18.000		1	1	-1.3703722010e-07
19.000		0	0	-4.5491683717e-07
19.000		0	1	-5.2743430422e-07
19.000		1	0	-5.2743430422e-07
19.000		1	1	-1.4013630501e-07
20.000		0	0	-4.4963701358e-07
20.000		0	1	-5.2233024258e-07
20.000		1	0	-5.2233024258e-07
20.000		1	1	-1.4293609762e-07
21.000		0	0	-4.4389166879e-07
21.000		0	1	-5.1661213435e-07
21.000		1	0	-5.1661213435e-07
21.000		1	1	-1.4546651841e-07
22.000		0	0	-4.3778505620e-07
22.000		0	1	-5.1040273552e-07
22.000		1	0	-5.1040273552e-07
22.000		1	1	-1.4774578118e-07
23.000		0	0	-4.3137096596e-07
23.000		0	1	-5.0376675377e-07
23.000		1	0	-5.0376675377e-07
23.000		1	1	-1.4977985812e-07
24.000		0	0	-4.2469897308e-07
24.000		0	1	-4.9676414923e-07
24.000		1	0	-4.9676414923e-07
24.000		1	1	-1.5157551708e-07
25.000		0	0	-4.1784512971e-07
25.000		0	1	-4.8948597988e-07
25.000		1	0	-4.8948597988e-07
25.000		1	1	-1.5315073367e-07
26.000		0	0	-4.1081401153e-07
26.000		0	1	-4.8193973781e-07
26.000		1	0	-4.8193973781e-07
26.000		1	1	-1.5449899624e-07
27.000		0	0	-4.0370924303e-07
27.000		0	1	-4.7424966677e-07
27.000		1	0	-4.7424966677e-07
27.000		1	1	-1.5565413000e-07
28.000		0	0	-3.9654467173e-07
28.000		0	1	-4.6643453739e-07
28.000		1	0	-4.6643453739e-07
28.000		1	1	-1.5661659049e-07
29.000		0	0	-3.8934271891e-07
29.000		0	1	-4.5852326260e-07
29.000		1	0	-4.5852326260e-07
29.000		1	1	-1.5739179999e-07
30.000		0	0	-3.8214980811e-07
30.000		0	1	-4.5057302080e-07
30.000		1	0	-4.5057302080e-07
30.000		1	1	-1.5799569883e-07
31.000		0	0	-3.7494338997e-07
31.000		0	1	-4.4255970937e-07
31.000		1	0	-4.4255970937e-07
31.000		1	1	-1.5841705653e-07
32.000		0	0	-3.6780588309e-07
32.000		0	1	-4.3458327668e-07
32.000		1	0	-4.3458327668e-07
32.000		1	1	-1.5868983860e-07
33.000		0	0	-3.6073428708e-07
33.000		0	1	-4.2664273273e-07
33.000		1	0	-4.2664273273e-07
33.000		1	1	-1.5881318320e-07
34.000		0	0	-3.5374450179e-07
34.000		0	1	-4.1875935662e-07
34.000		1	0	-4.1875935662e-07
34.000		1	1	-1.5879516288e-07
35.000		0	0	-3.4685007987e-07
35.000		0	1	-4.1095162506e-07
35.000		1	0	-4.1095162506e-07
35.000		1	1	-1.5864357705e-07
36.000		0	0	-3.4005309159e-07
36.000		0	1	-4.0322435701e-07
36.000		1	0	-4.0322435701e-07
36.000		1	1	-1.5836131220e-07
37.000		0	0	-3.3336327359e-07
37.000		0	1	-3.9559146719e-07
37.000		1	0	-3.9559146719e-07
37.000		1	1	-1.5795577163e-07
38.000		0	0	-3.2680032199e-07
38.000		0	1	-3.8807851129e-07
38.000		1	0	-3.8807851129e-07
38.000		1	1	-1.5743941063e-07
39.000		0	0	-3.2037179055e-07
39.000		0	1	-3.8069670120e-07
39.000		1	0	-3.8069670120e-07
39.000		1	1	-1.5681957779e-07
40.000		0	0	-3.1408029335e-07
40.000		0	1	-3.7345123714e-07
40.000		1	0	-3.7345123714e-07
40.000		1	1	-1.5610181268e-07
41.000		0	0	-3.0792742552e-07
41.000		0	1	-3.6634596524e-07
41.000		1	0	-3.6634596524e-07
41.000		1	1	-1.5529152792e-07
42.000		0	0	-3.0191516028e-07
42.000		0	1	-3.5938520922e-07
42.000		1	0	-3.5938520922e-07
42.000		1	1	-1.5439456993e-07
43.000		0	0	-2.9604461116e-07
43.000		0	1	-3.5257211842e-07
43.000		1	0	-3.5257211842e-07
43.000		1	1	-1.5341649746e-07
44.000		0	0	-2.9031660597e-07
44.000		0	1	-3.4590937043e-07
44.000		1	0	-3.4590937043e-07
44.000		1	1	-1.5236292322e-07
45.000		0	0	-2.8473393159e-07
45.000		0	1	-3.3940200952e-07
45.000		1	0	-3.3940200952e-07
45.000		1	1	-1.5124093161e-07
46.000		0	0	-2.7929880940e-07
46.000		0	1	-3.3305426972e-07
46.000		1	0	-3.3305426972e-07
46.000		1	1	-1.5005729362e-07
47.000		0	0	-2.7401176174e-07
47.000		0	1	-3.2686822475e-07
47.000		1	0	-3.2686822475e-07
47.000		1	1	-1.4881788758e-07
48.000		0	0	-2.6887034048e-07
48.000		0	1	-3.2084238543e-07
48.000		1	0	-3.2084238543e-07
48.000		1	1	-1.4752745534e-07
49.000		0	0	-2.6387125215e-07
49.000		0	1	-3.1497413050e-07
49.000		1	0	-3.1497413050e-07
49.000		1	1	-1.4619013528e-07
50.000		0	0	-2.5901129936e-07
50.000		0	1	-3.0926084259e-07
50.000		1	0	-3.0926084259e-07
50.000		1	1	-1.4480996934e-07
51.000		0	0	-2.5428815085e-07
51.000		0	1	-3.0370092718e-07
51.000		1	0	-3.0370092718e-07
51.000		1	1	-1.4339179212e-07
52.000		0	0	-2.4969946638e-07
52.000		0	1	-2.9829267638e-07
52.000		1	0	-2.9829267638e-07
52.000		1	1	-1.4194018428e-07
53.000		0	0	-2.4524284320e-07
53.000		0	1	-2.9303420640e-07
53.000		1	0	-2.9303420640e-07
53.000		1	1	-1.4045948594e-07
54.000		0	0	-2.4091631838e-07
54.000		0	1	-2.8792411997e-07
54.000		1	0	-2.8792411997e-07
54.000		1	1	-1.3895461545e-07
55.000		0	0	-2.3671784762e-07
55.000		0	1	-2.8296083484e-07
55.000		1	0	-2.8296083484e-07
55.000		1	1	-1.3743016085e-07
56.000		0	0	-2.3264479909e-07
56.000		0	1	-2.7814198377e-07
56.000		1	0	-2.7814198377e-07
56.000		1	1	-1.3589010307e-07
57.000		0	0	-2.2869295084e-07
57.000		0	1	-2.7346325819e-07
