#ell		zi	zj	cl_gg_tab.txt
0.000		0	0	0.0000000000e+00
0.000		0	1	0.0000000000e+00
0.000		1	0	0.0000000000e+00
0.000		1	1	0.0000000000e+00
1.000		0	0	2.9198931601e-06
1.000		0	1	-8.1271061839e-07
1.000		1	0	0.0000000000e+00
1.000		1	1	2.3342410000e-06
2.000		0	0	3.3089327544e-06
2.000		0	1	-6.6482809546e-07
2.000		1	0	0.0000000000e+00
2.000		1	1	2.2778399811e-06
3.000		0	0	3.6966225170e-06
3.000		0	1	-5.2989334771e-07
3.000		1	0	0.0000000000e+00
3.000		1	1	2.2242929365e-06
4.000		0	0	4.0487310183e-06
4.000		0	1	-4.0963464298e-07
4.000		1	0	0.0000000000e+00
4.000		1	1	2.1828261431e-06
5.000		0	0	4.3590615795e-06
5.000		0	1	-3.0286505262e-07
5.000		1	0	0.0000000000e+00
5.000		1	1	2.1548073118e-06
6.000		0	0	4.6278328963e-06
6.000		0	1	-2.0822313251e-07
6.000		1	0	0.0000000000e+00
6.000		1	1	2.1392316079e-06
7.000		0	0	4.8565898743e-06
7.000		0	1	-1.2483417127e-07
7.000		1	0	0.0000000000e+00
7.000		1	1	2.1347026642e-06
8.000		0	0	5.0495024975e-06
8.000		0	1	-5.0478233160e-08
8.000		1	0	0.0000000000e+00
8.000		1	1	2.1378411605e-06
9.000		0	0	5.2110791945e-06
9.000		0	1	1.5698262211e-08
9.000		1	0	0.0000000000e+00
9.000		1	1	2.1479135010e-06
10.000		0	0	5.3418531164e-06
10.000		0	1	7.4517913944e-08
10.000		1	0	0.0000000000e+00
10.000		1	1	2.1625267435e-06
11.000		0	0	5.4475505733e-06
11.000		0	1	1.2715455660e-07
11.000		1	0	0.0000000000e+00
11.000		1	1	2.1810089224e-06
12.000		0	0	5.5279208244e-06
12.000		0	1	1.7398880914e-07
12.000		1	0	0.0000000000e+00
12.000		1	1	2.2015883706e-06
13.000		0	0	5.5884193340e-06
13.000		0	1	2.1609615858e-07
13.000		1	0	0.0000000000e+00
13.000		1	1	2.2239110678e-06
14.000		0	0	5.6288068883e-06
14.000		0	1	2.5366912559e-07
14.000		1	0	0.0000000000e+00
14.000		1	1	2.2467321389e-06
15.000		0	0	5.6531951889e-06
15.000		0	1	2.8749885560e-07
15.000		1	0	0.0000000000e+00
15.000		1	1	2.2698698653e-06
16.000		0	0	5.6626221285e-06
16.000		0	1	3.1787389696e-07
16.000		1	0	0.0000000000e+00
16.000		1	1	2.2926849400e-06
17.000		0	0	5.6576250877e-06
17.000		0	1	3.4497023377e-07
17.000		1	0	0.0000000000e+00
17.000		1	1	2.3145178679e-06
18.000		0	0	5.6416069868e-06
18.000		0	1	3.6937830090e-07
18.000		1	0	0.0000000000e+00
18.000		1	1	2.3355120519e-06
19.000		0	0	5.6152149361e-06
19.000		0	1	3.9123936361e-07
19.000		1	0	0.0000000000e+00
19.000		1	1	2.3552655777e-06
20.000		0	0	5.5789785489e-06
20.000		0	1	4.1066814331e-07
20.000		1	0	0.0000000000e+00
20.000		1	1	2.3733815126e-06
21.000		0	0	5.5348396643e-06
21.000		0	1	4.2797630805e-07
21.000		1	0	0.0000000000e+00
21.000		1	1	2.3899863670e-06
22.000		0	0	5.4839184395e-06
22.000		0	1	4.4337755559e-07
22.000		1	0	0.0000000000e+00
22.000		1	1	2.4049578840e-06
23.000		0	0	5.4269569836e-06
23.000		0	1	4.5699854069e-07
23.000		1	0	0.0000000000e+00
23.000		1	1	2.4181918646e-06
24.000		0	0	5.3646609445e-06
24.000		0	1	4.6895780445e-07
24.000		1	0	0.0000000000e+00
24.000		1	1	2.4296164889e-06
25.000		0	0	5.2979912976e-06
25.000		0	1	4.7942143332e-07
25.000		1	0	0.0000000000e+00
25.000		1	1	2.4392555870e-06
26.000		0	0	5.2270505980e-06
26.000		0	1	4.8840704224e-07
26.000		1	0	0.0000000000e+00
26.000		1	1	2.4469017606e-06
27.000		0	0	5.1533303002e-06
27.000		0	1	4.9615465310e-07
27.000		1	0	0.0000000000e+00
27.000		1	1	2.4528747492e-06
28.000		0	0	5.0770751433e-06
28.000		0	1	5.0270507079e-07
28.000		1	0	0.0000000000e+00
28.000		1	1	2.4570802371e-06
29.000		0	0	4.9986978227e-06
29.000		0	1	5.0812620383e-07
29.000		1	0	0.0000000000e+00
29.000		1	1	2.4595135644e-06
30.000		0	0	4.9188527602e-06
30.000		0	1	5.1253264266e-07
30.000		1	0	0.0000000000e+00
30.000		1	1	2.4602641727e-06
31.000		0	0	4.8373799079e-06
31.000		0	1	5.1589743659e-07
31.000		1	0	0.0000000000e+00
31.000		1	1	2.4591538351e-06
32.000		0	0	4.7554367886e-06
32.000		0	1	5.1842234077e-07
32.000		1	0	0.0000000000e+00
32.000		1	1	2.4565244451e-06
33.000		0	0	4.6730933915e-06
33.000		0	1	5.2012461358e-07
33.000		1	0	0.0000000000e+00
33.000		1	1	2.4523256240e-06
34.000		0	0	4.5906564090e-06
34.000		0	1	5.2106537800e-07
34.000		1	0	0.0000000000e+00
34.000		1	1	2.4466124443e-06
35.000		0	0	4.5083995613e-06
35.000		0	1	5.2130181183e-07
35.000		1	0	0.0000000000e+00
35.000		1	1	2.4394428514e-06
36.000		0	0	4.4264342012e-06
36.000		0	1	5.2086375015e-07
36.000		1	0	0.0000000000e+00
36.000		1	1	2.4308163206e-06
37.000		0	0	4.3450092754e-06
37.000		0	1	5.1980536865e-07
37.000		1	0	0.0000000000e+00
37.000		1	1	2.4208154301e-06
38.000		0	0	4.2644399414e-06
38.000		0	1	5.1819795630e-07
38.000		1	0	0.0000000000e+00
38.000		1	1	2.4095526782e-06
39.000		0	0	4.1849052772e-06
39.000		0	1	5.1608849115e-07
39.000		1	0	0.0000000000e+00
39.000		1	1	2.3970951999e-06
40.000		0	0	4.1065208401e-06
40.000		0	1	5.1351402100e-07
40.000		1	0	0.0000000000e+00
40.000		1	1	2.3834968279e-06
41.000		0	0	4.0293802781e-06
41.000		0	1	5.1050946069e-07
41.000		1	0	0.0000000000e+00
41.000		1	1	2.3688113382e-06
42.000		0	0	3.9535800603e-06
42.000		0	1	5.0711175426e-07
42.000		1	0	0.0000000000e+00
42.000		1	1	2.3530972218e-06
43.000		0	0	3.8791978819e-06
43.000		0	1	5.0335515357e-07
43.000		1	0	0.0000000000e+00
43.000		1	1	2.3364109335e-06
44.000		0	0	3.8063008679e-06
44.000		0	1	4.9927260866e-07
44.000		1	0	0.0000000000e+00
44.000		1	1	2.3188119031e-06
45.000		0	0	3.7349797358e-06
45.000		0	1	4.9490262032e-07
45.000		1	0	0.0000000000e+00
45.000		1	1	2.3003807905e-06
46.000		0	0	3.6653119274e-06
46.000		0	1	4.9028114744e-07
46.000		1	0	0.0000000000e+00
46.000		1	1	2.2811957992e-06
47.000		0	0	3.5973470821e-06
47.000		0	1	4.8543931848e-07
47.000		1	0	0.0000000000e+00
47.000		1	1	2.2613245573e-06
48.000		0	0	3.5310933097e-06
48.000		0	1	4.8040305778e-07
48.000		1	0	0.0000000000e+00
48.000		1	1	2.2408199489e-06
49.000		0	0	3.4665430841e-06
49.000		0	1	4.7519488388e-07
49.000		1	0	0.0000000000e+00
49.000		1	1	2.2197279464e-06
50.000		0	0	3.4036866342e-06
50.000		0	1	4.6983616828e-07
50.000		1	0	0.0000000000e+00
50.000		1	1	2.1980951764e-06
51.000		0	0	3.3425257790e-06
51.000		0	1	4.6435142760e-07
51.000		1	0	0.0000000000e+00
51.000		1	1	2.1759825394e-06
52.000		0	0	3.2830589689e-06
52.000		0	1	4.5876349376e-07
52.000		1	0	0.0000000000e+00
52.000		1	1	2.1534486180e-06
53.000		0	0	3.2252791600e-06
53.000		0	1	4.5309341659e-07
53.000		1	0	0.0000000000e+00
53.000		1	1	2.1305485330e-06
54.000		0	0	3.1691788286e-06
54.000		0	1	4.4736373324e-07
54.000		1	0	0.0000000000e+00
54.000		1	1	2.1073434439e-06
55.000		0	0	3.1147462405e-06
55.000		0	1	4.4159507748e-07
55.000		1	0	0.0000000000e+00
55.000		1	1	2.0838901780e-06
56.000		0	0	3.0619601040e-06
56.000		0	1	4.3580520888e-07
56.000		1	0	0.0000000000e+00
56.000		1	1	2.0602384112e-06
57.000		0	0	3.0107771232e-06
57.000		0	1	4.3000879753e-07
57.000		1	0	0.0000000000e+00
57.000		1	1	2.0364306234e-06
58.000		0	0	2.9611495374e-06
58.000		0	1	4.2421841004e-07
58.000		1	0	0.0000000000e+00
58.000		1	1	2.0125039301e-06
59.000		0	0	2.9130310175e-06
59.000		0	1	4.1844557860e-07
59.000		1	0	0.0000000000e+00
59.000		1	1	1.9884937789e-06
60.000		0	0	2.8663781385e-06
60.000		0	1	4.1270269785e-07
